Speed_time,Speed_velocity,Speed_Setpoint,Speed_adjust,Speed_error
282.0,0.0,3.0,0.0,0.0
282.4,0.0,3.0,245.0,3.0
282.8,0.0,3.0,245.0,3.0
283.2,0.0,3.0,245.0,3.0
283.6,0.0,3.0,245.0,3.0
284.0,0.0,3.0,245.0,3.0
284.4,0.0,3.0,245.0,3.0
284.8,0.0,3.0,245.0,3.0
285.2,0.0,3.0,245.0,3.0
285.6,0.0,3.0,245.0,3.0
286.0,0.0,3.0,245.0,3.0
286.4,0.0,3.0,245.0,3.0
286.8,0.0,3.0,245.0,3.0
287.2,0.0,3.0,245.0,3.0
287.6,0.0,3.0,245.0,3.0
288.0,0.0,3.0,245.0,3.0
288.4,0.0,3.0,245.0,3.0
288.8,0.0,3.0,245.0,3.0
289.2,0.0,3.0,245.0,3.0
289.6,0.0,3.0,245.0,3.0
290.0,0.0,3.0,245.0,3.0
290.4,0.0,3.0,245.0,3.0
290.8,0.0,3.0,245.0,3.0
291.2,0.0,3.0,245.0,3.0
291.6,0.0,3.0,245.0,3.0
292.0,0.0,3.0,245.0,3.0
292.4,0.0,3.0,245.0,3.0
292.8,0.0,3.0,245.0,3.0
293.2,0.0,3.0,245.0,3.0
293.6,0.0,3.0,245.0,3.0
294.0,0.0,3.0,245.0,3.0
294.4,0.0,3.0,245.0,3.0
294.8,0.0,3.0,245.0,3.0
295.2,0.0,3.0,245.0,3.0
295.6,0.0,3.0,245.0,3.0
296.0,0.0,3.0,245.0,3.0
296.4,0.0,3.0,245.0,3.0
296.8,0.0,3.0,245.0,3.0
297.2,0.0,3.0,245.0,3.0
297.6,0.0,3.0,245.0,3.0
298.0,0.0,3.0,245.0,3.0
298.4,0.0,3.0,245.0,3.0
298.8,0.0,3.0,245.0,3.0
299.2,0.0,3.0,245.0,3.0
299.6,0.0,3.0,245.0,3.0
300.0,0.0,3.0,245.0,3.0
300.4,0.0,3.0,1797.1524658203125,3.0
300.8,0.0,3.0,245.0,3.0
301.2,0.0,3.0,245.0,3.0
301.6,0.0,3.0,245.0,3.0
302.0,0.0,3.0,245.0,3.0
302.4,0.0,3.0,245.0,3.0
302.8,0.0,3.0,245.0,3.0
303.2,0.0,3.0,245.0,3.0
303.6,0.0,3.0,245.0,3.0
304.0,0.0,3.0,245.0,3.0
304.4,0.0,3.0,245.0,3.0
304.8,0.0,3.0,245.0,3.0
305.2,0.0,3.0,245.0,3.0
305.6,0.0,3.0,245.0,3.0
306.0,0.0,3.0,245.0,3.0
306.4,0.0,3.0,245.0,3.0
306.8,0.0,3.0,245.0,3.0
307.2,0.0,3.0,245.0,3.0
307.6,0.0,3.0,245.0,3.0
308.0,0.0,3.0,245.0,3.0
308.4,0.0,3.0,245.0,3.0
308.8,0.0,3.0,245.0,3.0
309.2,0.0,3.0,245.0,3.0
309.6,0.0,3.0,245.0,3.0
310.0,0.0,3.0,245.0,3.0
310.4,0.0,3.0,245.0,3.0
310.8,0.0,3.0,245.0,3.0
311.2,0.0,3.0,245.0,3.0
311.6,0.0,3.0,245.0,3.0
312.0,0.0,3.0,245.0,3.0
312.4,0.0,3.0,245.0,3.0
312.8,0.0,3.0,245.0,3.0
313.2,0.0,3.0,245.0,3.0
313.6,0.0,3.0,245.0,3.0
314.0,0.0,3.0,245.0,3.0
314.4,0.0,3.0,245.0,3.0
314.8,0.0,3.0,245.0,3.0
